CaseFolding,Tokenizing
manis manis banget penawaran nya tapi tidak sesuai banget yang diterima  sore hari ini saya isi pulsa dengan tujuan memperpanjang masa aktif kartu  tertera jika mengisi pulsa  rb akan diperpanjang  hr  tetapi yang saya terima hanya  hari  setelah menghubungi costumer servis  pihak xl bilang bahwa isi pulsa  rb baru diperpanjang  hr  hahaha xl sangat tidak dapat dipercaya  xl jaringan buruk  pelayanan buruk  tidak mau tanggung jawab  bodoamatan sama konsumen  gak akan mau pakai xl,"['manis', 'manis', 'banget', 'penawaran', 'nya', 'tapi', 'tidak', 'sesuai', 'banget', 'yang', 'diterima', 'sore', 'hari', 'ini', 'saya', 'isi', 'pulsa', 'dengan', 'tujuan', 'memperpanjang', 'masa', 'aktif', 'kartu', 'tertera', 'jika', 'mengisi', 'pulsa', 'rb', 'akan', 'diperpanjang', 'hr', 'tetapi', 'yang', 'saya', 'terima', 'hanya', 'hari', 'setelah', 'menghubungi', 'costumer', 'servis', 'pihak', 'xl', 'bilang', 'bahwa', 'isi', 'pulsa', 'rb', 'baru', 'diperpanjang', 'hr', 'hahaha', 'xl', 'sangat', 'tidak', 'dapat', 'dipercaya', 'xl', 'jaringan', 'buruk', 'pelayanan', 'buruk', 'tidak', 'mau', 'tanggung', 'jawab', 'bodoamatan', 'sama', 'konsumen', 'gak', 'akan', 'mau', 'pakai', 'xl']"
fitur lebih menarik  ada pembatas pulsa agar tidak terpotong saat paket internet habis  sekedar kritik dan saran  setiap mau tahun baru dan setiap mau lebaran  selalu saja trouble internet nya  mohon kedepan nya lebih di tingkatkan lagi kualitas jaringannya  terimakasih,"['fitur', 'lebih', 'menarik', 'ada', 'pembatas', 'pulsa', 'agar', 'tidak', 'terpotong', 'saat', 'paket', 'internet', 'habis', 'sekedar', 'kritik', 'dan', 'saran', 'setiap', 'mau', 'tahun', 'baru', 'dan', 'setiap', 'mau', 'lebaran', 'selalu', 'saja', 'trouble', 'internet', 'nya', 'mohon', 'kedepan', 'nya', 'lebih', 'di', 'tingkatkan', 'lagi', 'kualitas', 'jaringannya', 'terimakasih']"
aplikasinya bagus tapi sering sering kasih promo yang bagus dong  jangan promonya yang paket tinggi doang  kasih kek promo yang bawah gitu sekitar biar kejangkau dengan orang orang ekonomi pas pasan  sekian terimakasih  salam pejuang diskon%,"['aplikasinya', 'bagus', 'tapi', 'sering', 'sering', 'kasih', 'promo', 'yang', 'bagus', 'dong', 'jangan', 'promonya', 'yang', 'paket', 'tinggi', 'doang', 'kasih', 'kek', 'promo', 'yang', 'bawah', 'gitu', 'sekitar', 'biar', 'kejangkau', 'dengan', 'orang', 'orang', 'ekonomi', 'pas', 'pasan', 'sekian', 'terimakasih', 'salam', 'pejuang', 'diskon', '%']"
sinyal xl tadi kadang kadang berubah jadi gimana si xl ini saya dah langganan xl tapi tetep aja sinyal nya ga di perbaiki  katanya xl akan mengembangkan sinyal terus kapan itu akan di kembang kan nya  apakah si itu bagus atau sama aja kek itu  tolong jawab ya pihak xl,"['sinyal', 'xl', 'tadi', 'kadang', 'kadang', 'berubah', 'jadi', 'gimana', 'si', 'xl', 'ini', 'saya', 'dah', 'langganan', 'xl', 'tapi', 'tetep', 'aja', 'sinyal', 'nya', 'ga', 'di', 'perbaiki', 'katanya', 'xl', 'akan', 'mengembangkan', 'sinyal', 'terus', 'kapan', 'itu', 'akan', 'di', 'kembang', 'kan', 'nya', 'apakah', 'si', 'itu', 'bagus', 'atau', 'sama', 'aja', 'kek', 'itu', 'tolong', 'jawab', 'ya', 'pihak', 'xl']"
saya sangat kecewa sekali sama xl  tolong kepada admin xl silahkan benarkan dulu jaringan nya jangan sampe pihak xl banyak merugikan orang lain terus  kalian pihak xl emang untung banyak karna masyarakat disini banyak yg beli jaringan anda tapi anda memberikan kualitas jaringan yang sangat buruk kepada kami  ingatt jangan hanya ingin untung sendiri,"['saya', 'sangat', 'kecewa', 'sekali', 'sama', 'xl', 'tolong', 'kepada', 'admin', 'xl', 'silahkan', 'benarkan', 'dulu', 'jaringan', 'nya', 'jangan', 'sampe', 'pihak', 'xl', 'banyak', 'merugikan', 'orang', 'lain', 'terus', 'kalian', 'pihak', 'xl', 'emang', 'untung', 'banyak', 'karna', 'masyarakat', 'disini', 'banyak', 'yg', 'beli', 'jaringan', 'anda', 'tapi', 'anda', 'memberikan', 'kualitas', 'jaringan', 'yang', 'sangat', 'buruk', 'kepada', 'kami', 'ingatt', 'jangan', 'hanya', 'ingin', 'untung', 'sendiri']"
aplikasi ini bagus untuk mempermudah pengisian pulsa dan paket data namun disini saya sebagai pengguna pertama kali memakai kartu perdana xl ini kadang koneksinya suka lemot padahal hp alhamdulillaah udah support jaringan namun tetep aja ketika saya di dalam ruangan maupun di dalam ruangan tetep aja jaringan nya suka lemot dan terkadang suka berubah jadi serta ketika jaringan pun suka lemot  mohon di tingkatan lagi mutu pelayanannya dan jaringannya,"['aplikasi', 'ini', 'bagus', 'untuk', 'mempermudah', 'pengisian', 'pulsa', 'dan', 'paket', 'data', 'namun', 'disini', 'saya', 'sebagai', 'pengguna', 'pertama', 'kali', 'memakai', 'kartu', 'perdana', 'xl', 'ini', 'kadang', 'koneksinya', 'suka', 'lemot', 'padahal', 'hp', 'alhamdulillaah', 'udah', 'support', 'jaringan', 'namun', 'tetep', 'aja', 'ketika', 'saya', 'di', 'dalam', 'ruangan', 'maupun', 'di', 'dalam', 'ruangan', 'tetep', 'aja', 'jaringan', 'nya', 'suka', 'lemot', 'dan', 'terkadang', 'suka', 'berubah', 'jadi', 'serta', 'ketika', 'jaringan', 'pun', 'suka', 'lemot', 'mohon', 'di', 'tingkatan', 'lagi', 'mutu', 'pelayanannya', 'dan', 'jaringannya']"
uang  rb melayang  beli kuota sinyal internet langsung gak bisa di gunain sudah lebih dari minggu tapi gak ada pulihnya internet sangat kecewa  makan gaji buta kalau gak mampu kasih pelayanan yg baik mending hilangkan saja provider xl,"['uang', 'rb', 'melayang', 'beli', 'kuota', 'sinyal', 'internet', 'langsung', 'gak', 'bisa', 'di', 'gunain', 'sudah', 'lebih', 'dari', 'minggu', 'tapi', 'gak', 'ada', 'pulihnya', 'internet', 'sangat', 'kecewa', 'makan', 'gaji', 'buta', 'kalau', 'gak', 'mampu', 'kasih', 'pelayanan', 'yg', 'baik', 'mending', 'hilangkan', 'saja', 'provider', 'xl']"
xl sehat kenapa aneh bgt signal nya data nyala tapi signal cakra gak jelas bgt kdang nya ilang kenapa ya tolong di perbaiki,"['xl', 'sehat', 'kenapa', 'aneh', 'bgt', 'signal', 'nya', 'data', 'nyala', 'tapi', 'signal', 'cakra', 'gak', 'jelas', 'bgt', 'kdang', 'nya', 'ilang', 'kenapa', 'ya', 'tolong', 'di', 'perbaiki']"
sumpah xl busuk banget di daerah rumah gua  unlimitednya gak bisa kepake sama sekalii  tolong dong xl masa buat masuk app my xl harus nunggu tengah malemm  masa kecepatan sama nya lebih cepat sih,"['sumpah', 'xl', 'busuk', 'banget', 'di', 'daerah', 'rumah', 'gua', 'unlimitednya', 'gak', 'bisa', 'kepake', 'sama', 'sekalii', 'tolong', 'dong', 'xl', 'masa', 'buat', 'masuk', 'app', 'my', 'xl', 'harus', 'nunggu', 'tengah', 'malemm', 'masa', 'kecepatan', 'sama', 'nya', 'lebih', 'cepat', 'sih']"
jaringan xl gak ngotak parah  main game selalu ping merah terus  jadi gk pernah jalan  tolong ini jaringan diperbaiki jangan mengandalkan harga paket yang ditawarkan,"['jaringan', 'xl', 'gak', 'ngotak', 'parah', 'main', 'game', 'selalu', 'ping', 'merah', 'terus', 'jadi', 'gk', 'pernah', 'jalan', 'tolong', 'ini', 'jaringan', 'diperbaiki', 'jangan', 'mengandalkan', 'harga', 'paket', 'yang', 'ditawarkan']"
tolong lah developer xl ni kenapa gak bisa paketnya ini  ku beli kuota tik tok sama ml tapi gak bisa paketnya ini tapi kata kalian bisa beli kuota tertentu tampa kuota utama nyatanya gak bisanya yang kek mana nya cuman katanya pulsa gua jadi habis sia sia beli kuota gak berguna  mohonlah buka aplikasinya myxlnya gak bisa kekmananya harus beli kuota utama bilang bilang lah jangan kalian tipu kami user,"['tolong', 'lah', 'developer', 'xl', 'ni', 'kenapa', 'gak', 'bisa', 'paketnya', 'ini', 'ku', 'beli', 'kuota', 'tik', 'tok', 'sama', 'ml', 'tapi', 'gak', 'bisa', 'paketnya', 'ini', 'tapi', 'kata', 'kalian', 'bisa', 'beli', 'kuota', 'tertentu', 'tampa', 'kuota', 'utama', 'nyatanya', 'gak', 'bisanya', 'yang', 'kek', 'mana', 'nya', 'cuman', 'katanya', 'pulsa', 'gua', 'jadi', 'habis', 'sia', 'sia', 'beli', 'kuota', 'gak', 'berguna', 'mohonlah', 'buka', 'aplikasinya', 'myxlnya', 'gak', 'bisa', 'kekmananya', 'harus', 'beli', 'kuota', 'utama', 'bilang', 'bilang', 'lah', 'jangan', 'kalian', 'tipu', 'kami', 'user']"
kenapa xl merugikan para penggunax awal saya baca komentar di sini sdkit tdk prcaya tp setelah saya membuktikan saya pakai perdana xl benar benar kecewa  diisi pulsa biasa disedot tiap hari katanya biaya internet padahal sebelumnya saya sdh beli paketan internet xl & anehnya juga saya punya paket internet gb dg jaringan yg full dan hp saya vivo tp dipakek bukak medsos lemot gag karuan sangat kecewa,"['kenapa', 'xl', 'merugikan', 'para', 'penggunax', 'awal', 'saya', 'baca', 'komentar', 'di', 'sini', 'sdkit', 'tdk', 'prcaya', 'tp', 'setelah', 'saya', 'membuktikan', 'saya', 'pakai', 'perdana', 'xl', 'benar', 'benar', 'kecewa', 'diisi', 'pulsa', 'biasa', 'disedot', 'tiap', 'hari', 'katanya', 'biaya', 'internet', 'padahal', 'sebelumnya', 'saya', 'sdh', 'beli', 'paketan', 'internet', 'xl', '&', 'anehnya', 'juga', 'saya', 'punya', 'paket', 'internet', 'gb', 'dg', 'jaringan', 'yg', 'full', 'dan', 'hp', 'saya', 'vivo', 'tp', 'dipakek', 'bukak', 'medsos', 'lemot', 'gag', 'karuan', 'sangat', 'kecewa']"
sumpah gatau kenapa jaringan xl makin kesini makin jelek koneksinya udah padahal udh gitu daerah nya masuk voltejuga mau streaming video nugas ato game jadi ngga nyaman perasaan bulan lalu aman  aja tapi sekarang tu harus sabar  udah nyoba di restart mode pesawat dll  tetep aja gaada perubahan kalau cuma sekali dua kali mah masih wajar tiba  ilang sinyalnya tapi ini berkali  dan hampir tiap hari,"['sumpah', 'gatau', 'kenapa', 'jaringan', 'xl', 'makin', 'kesini', 'makin', 'jelek', 'koneksinya', 'udah', 'padahal', 'udh', 'gitu', 'daerah', 'nya', 'masuk', 'voltejuga', 'mau', 'streaming', 'video', 'nugas', 'ato', 'game', 'jadi', 'ngga', 'nyaman', 'perasaan', 'bulan', 'lalu', 'aman', 'aja', 'tapi', 'sekarang', 'tu', 'harus', 'sabar', 'udah', 'nyoba', 'di', 'restart', 'mode', 'pesawat', 'dll', 'tetep', 'aja', 'gaada', 'perubahan', 'kalau', 'cuma', 'sekali', 'dua', 'kali', 'mah', 'masih', 'wajar', 'tiba', 'ilang', 'sinyalnya', 'tapi', 'ini', 'berkali', 'dan', 'hampir', 'tiap', 'hari']"
sinyal gimana sih makin lama makin nambah buruk bukannya nambah bagus make kartu lain lancar ini make xl dari dlu malah nambah buruk  tolong perbaikin sinyal biar lancar lagi jangan harga mahal sinyal jelek develop tolong banget sinyal nya di perbaiki jadi buat belajar sama ngirim tugas biar tidak lemot lagi apa lgi pas ulangan sinyalnya susah banget jadi kena imbas nya,"['sinyal', 'gimana', 'sih', 'makin', 'lama', 'makin', 'nambah', 'buruk', 'bukannya', 'nambah', 'bagus', 'make', 'kartu', 'lain', 'lancar', 'ini', 'make', 'xl', 'dari', 'dlu', 'malah', 'nambah', 'buruk', 'tolong', 'perbaikin', 'sinyal', 'biar', 'lancar', 'lagi', 'jangan', 'harga', 'mahal', 'sinyal', 'jelek', 'develop', 'tolong', 'banget', 'sinyal', 'nya', 'di', 'perbaiki', 'jadi', 'buat', 'belajar', 'sama', 'ngirim', 'tugas', 'biar', 'tidak', 'lemot', 'lagi', 'apa', 'lgi', 'pas', 'ulangan', 'sinyalnya', 'susah', 'banget', 'jadi', 'kena', 'imbas', 'nya']"
saya rugi ribu gegara xl  saya isi pulsa ribu lalu saya masuk ke aplikasi my xl ternyata ada bonus isi pulsa yaitu kuota sebesar  gb dengan biaya rupiah  lalu saya ambil  tiba tiba pulsa saya habis jadi seribu  aneh kenapa tiba tiba pulsa yang berkurang bukannya paket internet yang berkurang  setelah saya nanya ke layanan my xl ternyata ada fitur kontrol pulsa  saya sama sekali enggak tau dan baru tau fitur itu ketika saya dirugikan  saya seorang pelajar dengan keuangan yang miskin,"['saya', 'rugi', 'ribu', 'gegara', 'xl', 'saya', 'isi', 'pulsa', 'ribu', 'lalu', 'saya', 'masuk', 'ke', 'aplikasi', 'my', 'xl', 'ternyata', 'ada', 'bonus', 'isi', 'pulsa', 'yaitu', 'kuota', 'sebesar', 'gb', 'dengan', 'biaya', 'rupiah', 'lalu', 'saya', 'ambil', 'tiba', 'tiba', 'pulsa', 'saya', 'habis', 'jadi', 'seribu', 'aneh', 'kenapa', 'tiba', 'tiba', 'pulsa', 'yang', 'berkurang', 'bukannya', 'paket', 'internet', 'yang', 'berkurang', 'setelah', 'saya', 'nanya', 'ke', 'layanan', 'my', 'xl', 'ternyata', 'ada', 'fitur', 'kontrol', 'pulsa', 'saya', 'sama', 'sekali', 'enggak', 'tau', 'dan', 'baru', 'tau', 'fitur', 'itu', 'ketika', 'saya', 'dirugikan', 'saya', 'seorang', 'pelajar', 'dengan', 'keuangan', 'yang', 'miskin']"
hai  saya sebagai salah satu pengguna xl  sangat kecewa dan miris sekali  karena setiap saya membuka my xl  selalu saja susah dan lama loadingnya padahal sinnyalnya penuh dan setiap menggunakan internet sering kali hilang sinyal dan kembali lagi  padahal saya berada dikota besar  dan saya rasa iklan xl tidak sesuai dengan kenyataan yg ada  maaf  memang itu yg saya alami  thanks,"['hai', 'saya', 'sebagai', 'salah', 'satu', 'pengguna', 'xl', 'sangat', 'kecewa', 'dan', 'miris', 'sekali', 'karena', 'setiap', 'saya', 'membuka', 'my', 'xl', 'selalu', 'saja', 'susah', 'dan', 'lama', 'loadingnya', 'padahal', 'sinnyalnya', 'penuh', 'dan', 'setiap', 'menggunakan', 'internet', 'sering', 'kali', 'hilang', 'sinyal', 'dan', 'kembali', 'lagi', 'padahal', 'saya', 'berada', 'dikota', 'besar', 'dan', 'saya', 'rasa', 'iklan', 'xl', 'tidak', 'sesuai', 'dengan', 'kenyataan', 'yg', 'ada', 'maaf', 'memang', 'itu', 'yg', 'saya', 'alami', 'thanks']"
ini saya beli paket akrab kok gabisa ngundang nomer lain  notifnya bilang gunakan nomor yg belum terdaftar paket akarab sebelumnya  pdahal nomer yg saya undang memang blm terdaftar  kendalanya apa,"['ini', 'saya', 'beli', 'paket', 'akrab', 'kok', 'gabisa', 'ngundang', 'nomer', 'lain', 'notifnya', 'bilang', 'gunakan', 'nomor', 'yg', 'belum', 'terdaftar', 'paket', 'akarab', 'sebelumnya', 'pdahal', 'nomer', 'yg', 'saya', 'undang', 'memang', 'blm', 'terdaftar', 'kendalanya', 'apa']"
kok ini aplikasi mhxl cek kuota update update terus berulang ulang kali ni dah kesekian kalinya maunya sekali update saja bar ng banyak makan data tolong diperbaiki bar pemakai xl merasa nyaman smua ok ,"['kok', 'ini', 'aplikasi', 'mhxl', 'cek', 'kuota', 'update', 'update', 'terus', 'berulang', 'ulang', 'kali', 'ni', 'dah', 'kesekian', 'kalinya', 'maunya', 'sekali', 'update', 'saja', 'bar', 'ng', 'banyak', 'makan', 'data', 'tolong', 'diperbaiki', 'bar', 'pemakai', 'xl', 'merasa', 'nyaman', 'smua', 'ok']"
saran untuk teman teman pengguna kartu xl  apabila kita isi ulang pulsa  rb keatas harus cepat digunakan untuk pembelian kuota internet agar pulsa tersebut tidak hilang raib dengan sendirinya  meskipun kuota internet sisa sebelumnya masih banyak namun yang tersedot adalah pulsa  sangat disayangkan bukan  kita sudah beli pulsa mahal mahal untuk persiapan beli kuota internet selanjutnya malah pulsa tersebut hilang raib  operator  tolong lindungi pulsa para konsumen  terima kasih,"['saran', 'untuk', 'teman', 'teman', 'pengguna', 'kartu', 'xl', 'apabila', 'kita', 'isi', 'ulang', 'pulsa', 'rb', 'keatas', 'harus', 'cepat', 'digunakan', 'untuk', 'pembelian', 'kuota', 'internet', 'agar', 'pulsa', 'tersebut', 'tidak', 'hilang', 'raib', 'dengan', 'sendirinya', 'meskipun', 'kuota', 'internet', 'sisa', 'sebelumnya', 'masih', 'banyak', 'namun', 'yang', 'tersedot', 'adalah', 'pulsa', 'sangat', 'disayangkan', 'bukan', 'kita', 'sudah', 'beli', 'pulsa', 'mahal', 'mahal', 'untuk', 'persiapan', 'beli', 'kuota', 'internet', 'selanjutnya', 'malah', 'pulsa', 'tersebut', 'hilang', 'raib', 'operator', 'tolong', 'lindungi', 'pulsa', 'para', 'konsumen', 'terima', 'kasih']"
saya mau komplen sebagai pengguna xl prioritas  pembayaran booster senila rupiah lewat gopay sudah diambil oleh pihak xl tapi paket internet gb hari yang saya inginkan tak kunjung datang  mohon secepatnya diproses agar sesuai dengan harapan,"['saya', 'mau', 'komplen', 'sebagai', 'pengguna', 'xl', 'prioritas', 'pembayaran', 'booster', 'senila', 'rupiah', 'lewat', 'gopay', 'sudah', 'diambil', 'oleh', 'pihak', 'xl', 'tapi', 'paket', 'internet', 'gb', 'hari', 'yang', 'saya', 'inginkan', 'tak', 'kunjung', 'datang', 'mohon', 'secepatnya', 'diproses', 'agar', 'sesuai', 'dengan', 'harapan']"
aplikasi jelek  udh di update ttp gabisa dibuka loading terus error gak jelas  pokoknya jelek  nyusahin orang aja padahal kan perlu internet  kalo ga bisa gini mau gmn udah pada ganti aja ke provider yang lain deh xl makin lama makin aneh  lemot  jangan pake lagi  setiap jumat dipake google meet selalu gak ada sinyal  edge  jelek bgt pokoknya,"['aplikasi', 'jelek', 'udh', 'di', 'update', 'ttp', 'gabisa', 'dibuka', 'loading', 'terus', 'error', 'gak', 'jelas', 'pokoknya', 'jelek', 'nyusahin', 'orang', 'aja', 'padahal', 'kan', 'perlu', 'internet', 'kalo', 'ga', 'bisa', 'gini', 'mau', 'gmn', 'udah', 'pada', 'ganti', 'aja', 'ke', 'provider', 'yang', 'lain', 'deh', 'xl', 'makin', 'lama', 'makin', 'aneh', 'lemot', 'jangan', 'pake', 'lagi', 'setiap', 'jumat', 'dipake', 'google', 'meet', 'selalu', 'gak', 'ada', 'sinyal', 'edge', 'jelek', 'bgt', 'pokoknya']"
min mau nanya xl banyak yg korupsi yah seharusnya uang hasil pembelian apapun xl itu untuk memaksimal kan sinyal dan memperkuatnya tapi kenapa makin kesini udh mahal sinyal jelek parah yah kalo memang banyak yg korup mending anda tutup merugikan jaringan anda di bandingkan sinyal lain anda lebih parah semoga kedepannya bisa bangkrut dan hilang dari indonesia yah karna merugikan,"['min', 'mau', 'nanya', 'xl', 'banyak', 'yg', 'korupsi', 'yah', 'seharusnya', 'uang', 'hasil', 'pembelian', 'apapun', 'xl', 'itu', 'untuk', 'memaksimal', 'kan', 'sinyal', 'dan', 'memperkuatnya', 'tapi', 'kenapa', 'makin', 'kesini', 'udh', 'mahal', 'sinyal', 'jelek', 'parah', 'yah', 'kalo', 'memang', 'banyak', 'yg', 'korup', 'mending', 'anda', 'tutup', 'merugikan', 'jaringan', 'anda', 'di', 'bandingkan', 'sinyal', 'lain', 'anda', 'lebih', 'parah', 'semoga', 'kedepannya', 'bisa', 'bangkrut', 'dan', 'hilang', 'dari', 'indonesia', 'yah', 'karna', 'merugikan']"
selamat siang min tgl desember saya isi paket xtra combo reguler yg seharga rp tapi paket nya hari ini tiba tiba berubah jadi hanya,"['selamat', 'siang', 'min', 'tgl', 'desember', 'saya', 'isi', 'paket', 'xtra', 'combo', 'reguler', 'yg', 'seharga', 'rp', 'tapi', 'paket', 'nya', 'hari', 'ini', 'tiba', 'tiba', 'berubah', 'jadi', 'hanya']"
hai kenapa saya gabisa nge klaim bonus unlimited saya tiap nge klik tulisan klaim pasti kembali sendiri hpnya ke layar utama  saya coba lagi gitu lagi tulisannya  mohon dijawab yaa nanti kalo udah bisa ratingnya saya ganti  edit eh udah bisa deh habis update aplikasi langsung bisa deh ,"['hai', 'kenapa', 'saya', 'gabisa', 'nge', 'klaim', 'bonus', 'unlimited', 'saya', 'tiap', 'nge', 'klik', 'tulisan', 'klaim', 'pasti', 'kembali', 'sendiri', 'hpnya', 'ke', 'layar', 'utama', 'saya', 'coba', 'lagi', 'gitu', 'lagi', 'tulisannya', 'mohon', 'dijawab', 'yaa', 'nanti', 'kalo', 'udah', 'bisa', 'ratingnya', 'saya', 'ganti', 'edit', 'eh', 'udah', 'bisa', 'deh', 'habis', 'update', 'aplikasi', 'langsung', 'bisa', 'deh']"
sinyal nggak stabil kadang tiba tiba hilang sendiri  beli voucher kuota gb diaktifkan dapet notif masuk kuota gb tapi pas dicek di aplikasi cuma yg gb kemana,"['sinyal', 'nggak', 'stabil', 'kadang', 'tiba', 'tiba', 'hilang', 'sendiri', 'beli', 'voucher', 'kuota', 'gb', 'diaktifkan', 'dapet', 'notif', 'masuk', 'kuota', 'gb', 'tapi', 'pas', 'dicek', 'di', 'aplikasi', 'cuma', 'yg', 'gb', 'kemana']"
tadi saya habis beli paket  xtra combo lite  gb  lewat aplikasi tapi kenapa yang masuk cuma gb yang  gb kemana heyy xl sebelumnya saya ngisi beli voucher di konter pulsa aman aja  beli  gb yang masuk  gb giliran beli di aplikasi malah ke potong ini gimana sih masa harus pindah provider lagi,"['tadi', 'saya', 'habis', 'beli', 'paket', 'xtra', 'combo', 'lite', 'gb', 'lewat', 'aplikasi', 'tapi', 'kenapa', 'yang', 'masuk', 'cuma', 'gb', 'yang', 'gb', 'kemana', 'heyy', 'xl', 'sebelumnya', 'saya', 'ngisi', 'beli', 'voucher', 'di', 'konter', 'pulsa', 'aman', 'aja', 'beli', 'gb', 'yang', 'masuk', 'gb', 'giliran', 'beli', 'di', 'aplikasi', 'malah', 'ke', 'potong', 'ini', 'gimana', 'sih', 'masa', 'harus', 'pindah', 'provider', 'lagi']"
woi knp ga bisa beli paket mini combo batal tros tolol  tiba  pas buka aplikasi nya lagi pulsa ke sedot  ah tolol sumpah padahal mau beli yg gb rb  gagal tros ajg asu ga niat kerja apa gmn seh ah  rugi saya,"['woi', 'knp', 'ga', 'bisa', 'beli', 'paket', 'mini', 'combo', 'batal', 'tros', 'tolol', 'tiba', 'pas', 'buka', 'aplikasi', 'nya', 'lagi', 'pulsa', 'ke', 'sedot', 'ah', 'tolol', 'sumpah', 'padahal', 'mau', 'beli', 'yg', 'gb', 'rb', 'gagal', 'tros', 'ajg', 'asu', 'ga', 'niat', 'kerja', 'apa', 'gmn', 'seh', 'ah', 'rugi', 'saya']"
kenapa jaringan lemot terus keteter harus bayar tiap bulan ratus ratus ribu mau berhentinya susah banget harus ke xl center nya sangat kecewa banget lebih dari tahun pake xl pake xl pasca bayar sudah bulan tapi giliran akitifin data xl malah lemot terus padahal sudah di ruangan terbuka di atas pula masih tetep lemot,"['kenapa', 'jaringan', 'lemot', 'terus', 'keteter', 'harus', 'bayar', 'tiap', 'bulan', 'ratus', 'ratus', 'ribu', 'mau', 'berhentinya', 'susah', 'banget', 'harus', 'ke', 'xl', 'center', 'nya', 'sangat', 'kecewa', 'banget', 'lebih', 'dari', 'tahun', 'pake', 'xl', 'pake', 'xl', 'pasca', 'bayar', 'sudah', 'bulan', 'tapi', 'giliran', 'akitifin', 'data', 'xl', 'malah', 'lemot', 'terus', 'padahal', 'sudah', 'di', 'ruangan', 'terbuka', 'di', 'atas', 'pula', 'masih', 'tetep', 'lemot']"
terima kasih  akhirnya saya sdh bisa menggunakan aplikasi pembelian paket di myxl tapi kadang masih ada kelambatan membuka pilihan pembelian paketnya semoga xl axiata semakin maju,"['terima', 'kasih', 'akhirnya', 'saya', 'sdh', 'bisa', 'menggunakan', 'aplikasi', 'pembelian', 'paket', 'di', 'myxl', 'tapi', 'kadang', 'masih', 'ada', 'kelambatan', 'membuka', 'pilihan', 'pembelian', 'paketnya', 'semoga', 'xl', 'axiata', 'semakin', 'maju']"
parah sih beli paket internet yang satu hilang nanya sama agent live chat gak efisien  berjam jam dan gak dapet jawaban yang memuaskan padahal baru mau coba pake xl  tapi langsung dapet kecewa,"['parah', 'sih', 'beli', 'paket', 'internet', 'yang', 'satu', 'hilang', 'nanya', 'sama', 'agent', 'live', 'chat', 'gak', 'efisien', 'berjam', 'jam', 'dan', 'gak', 'dapet', 'jawaban', 'yang', 'memuaskan', 'padahal', 'baru', 'mau', 'coba', 'pake', 'xl', 'tapi', 'langsung', 'dapet', 'kecewa']"
bagaimana ini xl saya beli paket dari aplikasi myxl sudah memotong gopay saya dan berhasil dari laporan gopay nya tapi paket data nya tidak masuk masuk  dan sekarang malah ga bisa masuk aplikasi myxl nya untuk komplen,"['bagaimana', 'ini', 'xl', 'saya', 'beli', 'paket', 'dari', 'aplikasi', 'myxl', 'sudah', 'memotong', 'gopay', 'saya', 'dan', 'berhasil', 'dari', 'laporan', 'gopay', 'nya', 'tapi', 'paket', 'data', 'nya', 'tidak', 'masuk', 'masuk', 'dan', 'sekarang', 'malah', 'ga', 'bisa', 'masuk', 'aplikasi', 'myxl', 'nya', 'untuk', 'komplen']"
wah parah xl  sdah pulsa terpotong via gopay tapi kuota gak kunjung datang ditunggu dari pagi sampai sore belum masuk  bahkan di app gak ada tempat mencari info pemberitahuan sukses  parah banget  kasihan yg nunggu  bagaimana ini chat maya juga jawab gak nyambung  nunggu cs tapi antrian parah,"['wah', 'parah', 'xl', 'sdah', 'pulsa', 'terpotong', 'via', 'gopay', 'tapi', 'kuota', 'gak', 'kunjung', 'datang', 'ditunggu', 'dari', 'pagi', 'sampai', 'sore', 'belum', 'masuk', 'bahkan', 'di', 'app', 'gak', 'ada', 'tempat', 'mencari', 'info', 'pemberitahuan', 'sukses', 'parah', 'banget', 'kasihan', 'yg', 'nunggu', 'bagaimana', 'ini', 'chat', 'maya', 'juga', 'jawab', 'gak', 'nyambung', 'nunggu', 'cs', 'tapi', 'antrian', 'parah']"
sudah beli paket internet dari pagi tadi dan transaksi berhasil  tapi paket tidak kunjung terdaftar  padahal sudah tersedot dana nya  ini gimana sih,"['sudah', 'beli', 'paket', 'internet', 'dari', 'pagi', 'tadi', 'dan', 'transaksi', 'berhasil', 'tapi', 'paket', 'tidak', 'kunjung', 'terdaftar', 'padahal', 'sudah', 'tersedot', 'dana', 'nya', 'ini', 'gimana', 'sih']"
sistem unlimited nya udah gak kayak dulu  apalagi signal nya sekarang lemot parah hp dikeluargaku pakai xl  sorry min admin  ini bentuk loyal konsumen asvv,"['sistem', 'unlimited', 'nya', 'udah', 'gak', 'kayak', 'dulu', 'apalagi', 'signal', 'nya', 'sekarang', 'lemot', 'parah', 'hp', 'dikeluargaku', 'pakai', 'xl', 'sorry', 'min', 'admin', 'ini', 'bentuk', 'loyal', 'konsumen', 'asvv']"
kecewa banget signal bar sampe bar  paket internet baru beli gak bisa buat apa sekedar kirim pesan wa aja susahnya minta ampun kalo kayak gini terus mending pindah provider aja,"['kecewa', 'banget', 'signal', 'bar', 'sampe', 'bar', 'paket', 'internet', 'baru', 'beli', 'gak', 'bisa', 'buat', 'apa', 'sekedar', 'kirim', 'pesan', 'wa', 'aja', 'susahnya', 'minta', 'ampun', 'kalo', 'kayak', 'gini', 'terus', 'mending', 'pindah', 'provider', 'aja']"
