Formalisasi,Stopword Removal
"['pihak', 'xl', 'tolong', 'konfirmasinya', 'iya', 'saya', 'beli', 'unlimited', 'premium', 'harga', 'untuk', 'sebulan', 'tapi', 'kenapa', 'cuma', 'bisa', 'sampai', 'hari', 'saja', 'tolong', 'tanggung', 'jawabnya', 'ini', 'bukan', 'pertama', 'kalinya', 'iya']","['xl', 'tolong', 'konfirmasinya', 'iya', 'beli', 'unlimited', 'premium', 'harga', 'sebulan', 'tolong', 'tanggung', 'bukan', 'kalinya', 'iya']"
"['untuk', 'langsung', 'pesan', 'mohon', 'diperbaiki', 'pelayanannya', 'tolong', 'dipercepat', 'kasih', 'yang', 'sudah', 'lama', 'menunggu', 'antrian', 'tetapi', 'saat', 'sudah', 'mendapatkan', 'giliran', 'bahkan', 'pelayanannya', 'lambat', 'terima', 'kasih']","['langsung', 'pesan', 'mohon', 'diperbaiki', 'pelayanannya', 'tolong', 'dipercepat', 'kasih', 'menunggu', 'antrian', 'giliran', 'pelayanannya', 'lambat', 'terima', 'kasih']"
"['aplikasi', 'nya', 'berat', 'kalau', 'di', 'buka', 'lama', 'banget', 'muter', 'nya', 'kalau', 'promo', 'nya', 'saya', 'suka', 'terus', 'tingkat', 'kan', 'dan', 'di', 'tambah', 'terus', 'promo', 'nya', 'sinyal', 'nya', 'juga', 'bagus', 'di', 'daerah', 'ku']","['aplikasi', 'nya', 'berat', 'buka', 'banget', 'muter', 'nya', 'promo', 'nya', 'suka', 'tingkat', 'promo', 'nya', 'sinyal', 'nya', 'bagus', 'daerah', 'ku']"
"['apakah', 'terjadi', 'ke', 'saya', 'saja', 'atau', 'pengguna', 'lain', 'mau', 'masuk', 'myxl', 'bisa', 'gmn', 'mengklaim', 'unlimited', 'beli', 'paketan', 'kalau', 'masuk', 'app', 'saja', 'gak', 'bisa', 'sampai', 'detik', 'ini', 'gak', 'bisa', 'udh', 'berminggu']","['pengguna', 'masuk', 'myxl', 'gmn', 'mengklaim', 'unlimited', 'beli', 'paketan', 'masuk', 'app', 'gak', 'detik', 'gak', 'udh', 'berminggu']"
"['terkadang', 'aplikasinya', 'masih', 'suka', 'susah', 'untuk', 'di', 'buka', 'dan', 'juga', 'terbaru', 'sisa', 'kuota', 'paketnya', 'selalu', 'suka', 'berubah', 'ubah', 'walaupun', 'cukup', 'membantu', 'lebih', 'ditingkatkan', 'lagi', 'saja', 'aplikasi', 'nya', 'min', 'agar', 'konsumen', 'juga', 'puas', 'dengan', 'unduh', 'aplikasi', 'ini']","['terkadang', 'aplikasinya', 'suka', 'susah', 'buka', 'terbaru', 'sisa', 'kuota', 'paketnya', 'suka', 'berubah', 'ubah', 'membantu', 'ditingkatkan', 'aplikasi', 'nya', 'min', 'konsumen', 'puas', 'unduh', 'aplikasi']"
"['saya', 'kurang', 'lagi', 'bintangnya', 'jujur', 'pembagian', 'kuota', 'youtube', 'buat', 'apa', 'kalau', 'setiap', 'buka', 'youtube', 'yang', 'kesedot', 'bahkan', 'kuota', 'utama', 'setelah', 'kuota', 'utama', 'habis', 'tidak', 'bisa', 'buka', 'youtube', 'padahal', 'paketan', 'kuota', 'youtube', 'masih', 'utuh', 'pembodohan', 'kalau', 'begini', 'caranya', 'tolong', 'kenyamanan', 'dan', 'kepercayaan', 'konsumen', 'di', 'prioritaskan', 'terima kasih']","['bintangnya', 'jujur', 'pembagian', 'kuota', 'youtube', 'buka', 'youtube', 'kesedot', 'kuota', 'utama', 'kuota', 'utama', 'habis', 'tidak', 'buka', 'youtube', 'paketan', 'kuota', 'youtube', 'utuh', 'pembodohan', 'tolong', 'kenyamanan', 'kepercayaan', 'konsumen', 'prioritaskan', 'terima kasih']"
"['sebenarnya', 'sudah', 'bagus', 'dulu', 'tapi', 'sekarang', 'kok', 'bahkan', 'bikin', 'stres', 'sih', 'sinyal', 'lah', 'gangguan', 'lah', 'sudah', 'ulangi', 'ulang', 'loh', 'masih', 'saja', 'punya', 'kuota', 'juga', 'masih', 'banyak', 'kasih', 'solusi', 'dong', 'buat', 'daring', 'nya', 'itu', 'loh', 'susah']","['bagus', 'bikin', 'stres', 'sih', 'sinyal', 'gangguan', 'ulangi', 'ulang', 'loh', 'kuota', 'kasih', 'solusi', 'daring', 'nya', 'loh', 'susah']"
"['kuota', 'masih', 'gb', 'unlimited', 'juga', 'nyala', 'tapi', 'kenapa', 'buat', 'buka', 'aplikasi', 'xl', 'saja', 'error', 'buka', 'youtube', 'juga', 'muter', 'terus', 'sudah', 'berulang', 'kali', 'mati', 'data', 'mati', 'daya', 'berulang', 'kali', 'tetap', 'sama', 'kuota', 'tidak', 'bisa', 'di', 'pakai']","['kuota', 'unlimited', 'nyala', 'buka', 'aplikasi', 'xl', 'error', 'buka', 'youtube', 'muter', 'berulang', 'kali', 'mati', 'data', 'mati', 'daya', 'berulang', 'kali', 'kuota', 'tidak', 'pakai']"
"['belakangan', 'ini', 'sinyalnya', 'seperti', 'kotoran', 'saya', 'dari', 'kartu', 'tri', 'saya', 'bela', 'masuk', 'pindah', 'xl', 'jangan', 'sampai', 'ini', 'berkelanjutan', 'yaa', 'tolong', 'secepatnya', 'jangan', 'gampang', 'masalah', 'sinyalnya', 'kalau', 'mendung', 'hujan', 'saya', 'maklumin', 'lah', 'ini', 'cerah', 'banget', 'masak', 'masalah', 'melulu']","['sinyalnya', 'kotoran', 'kartu', 'tri', 'bela', 'masuk', 'pindah', 'xl', 'jangan', 'berkelanjutan', 'yaa', 'tolong', 'secepatnya', 'jangan', 'gampang', 'sinyalnya', 'mendung', 'hujan', 'maklumin', 'cerah', 'banget', 'masak', 'melulu']"
"['tolong', 'kalau', 'punya', 'aplikasi', 'yang', 'benar', 'dong', 'perbaikan', 'terbaru', 'masa', 'buka', 'my', 'xl', 'masukkan', 'akun', 'baru', 'selalu', 'alasan', 'koneksi', 'bermasalah', 'sekalinya', 'nonton', 'yt', 'dan lain lain', 'lancar', 'jaya', 'buat', 'apa', 'tiap', 'minggu', 'ada', 'terbaru', 'kalau', 'hasilnya', 'kayak', 'gitu', 'bodoh']","['tolong', 'aplikasi', 'perbaikan', 'terbaru', 'buka', 'my', 'xl', 'masukkan', 'akun', 'alasan', 'koneksi', 'bermasalah', 'sekalinya', 'nonton', 'yt', 'dan lain lain', 'lancar', 'jaya', 'minggu', 'terbaru', 'hasilnya', 'kayak', 'gitu', 'bodoh']"
"['woi', 'provider', 'sampah', 'tolol', 'kuota', 'masih', 'kok', 'internet', 'tidak', 'jalan', 'anjing', 'dipake', 'main', 'game', 'seperti', 'siput', 'loncat', 'melulu', 'provider', 'sampah', 'anjing', 'seperti', 'gini', 'bisa', 'jadi', 'provider', 'terlaris', 'ke', 'lawak', 'konyol']","['woi', 'provider', 'sampah', 'tolol', 'kuota', 'internet', 'tidak', 'jalan', 'anjing', 'dipake', 'main', 'game', 'siput', 'loncat', 'melulu', 'provider', 'sampah', 'anjing', 'gini', 'provider', 'terlaris', 'lawak', 'konyol']"
"['permisi', 'kenapa', 'sekarang', 'jaringan', 'sering', 'error', 'padahal', 'sinyal', 'penuh', 'tapi', 'pas', 'buka', 'game', 'yang', 'pakai', 'kuota', 'tidak', 'bisa', 'muter', 'terus', 'tolong', 'diperbaiki', 'lagi', 'masalahnya', 'sebelum', 'saya', 'ganti', 'kartu', 'yang', 'lebih', 'baik', 'terima kasih']","['permisi', 'jaringan', 'error', 'sinyal', 'penuh', 'pas', 'buka', 'game', 'pakai', 'kuota', 'tidak', 'muter', 'tolong', 'diperbaiki', 'ganti', 'kartu', 'terima kasih']"
"['parah', 'banget', 'njirr', 'xl', 'saya', 'isi', 'pulsa', 'yang', 'gk', 'aktifin', 'data', 'pulsa', 'saya', 'ke', 'ambil', 'mana', 'ke', 'ambilnya', 'lagi', 'tinggal', 'sisa', 'lagi', 'padahal', 'saya', 'mau', 'beli', 'paket', 'game', 'ml', 'yang', 'eh', 'pas', 'saya', 'mengisi', 'pulsa', 'lagi', 'yang', 'bahkan', 'paket', 'game', 'ml', 'yang', 'gb', 'bahkan', 'gk', 'ada', 'males', 'banget', 'saya', 'terpaksa', 'sudah', 'saya', 'beli', 'yang', 'gb', 'dan', 'itupun', 'cuma', 'hari', 'padahalkan', 'dulu', 'gb', 'bulan', 'sumpah', 'saya', 'sesal', 'banget', 'sama', 'xl', 'sekarang']","['parah', 'banget', 'njirr', 'xl', 'isi', 'pulsa', 'gk', 'aktifin', 'data', 'pulsa', 'ambil', 'ambilnya', 'tinggal', 'sisa', 'beli', 'paket', 'game', 'ml', 'eh', 'pas', 'mengisi', 'pulsa', 'paket', 'game', 'ml', 'gk', 'males', 'banget', 'terpaksa', 'beli', 'itupun', 'padahalkan', 'sumpah', 'sesal', 'banget', 'xl']"
"['saya', 'beri', 'bintang', 'karena', 'kenapa', 'pulsa', 'saya', 'dikuras', 'sama', 'operator', 'padahal', 'saya', 'tidak', 'menggunakan', 'kartu', 'itu', 'dan', 'saat', 'saya', 'beli', 'paket', 'paketnya', 'tidak', 'masuk', 'tapi', 'pulsanya', 'yang', 'dikuras', 'saya', 'mohon', 'agar', 'aplikasi', 'di', 'perbaiki']","['bintang', 'pulsa', 'dikuras', 'operator', 'tidak', 'kartu', 'beli', 'paket', 'paketnya', 'tidak', 'masuk', 'pulsanya', 'dikuras', 'mohon', 'aplikasi', 'perbaiki']"
"['saya', 'kecewa', 'kemarin', 'saya', 'top', 'up', 'paket', 'data', 'menggunakan', 'voucer', 'ekstra', 'kombo', 'lita', 'padahal', 'kemarin', 'sudah', 'ada', 'notif', 'berhasil', 'eh', 'sekarang', 'bahkan', 'hilang', 'akhirnya', 'saya', 'beli', 'lagi']","['kecewa', 'kemarin', 'top', 'up', 'paket', 'data', 'voucer', 'ekstra', 'kombo', 'lita', 'kemarin', 'notif', 'berhasil', 'eh', 'hilang', 'beli']"
"['paket', 'xtra', 'unlimited', 'turbo', 'premium', 'rupiah', 'ribu', 'anda', 'sudah', 'berakhir', 'cek', 'pilihan', 'paket', 'menarik', 'lainnya', 'di', 'aplikasi', 'myxl', 'informasi', 'padahal', 'baru', 'saja', 'di', 'isi', 'lah', 'kok', 'malahan', 'ada', 'pesan', 'gini']","['paket', 'xtra', 'unlimited', 'turbo', 'premium', 'rupiah', 'ribu', 'cek', 'pilihan', 'paket', 'menarik', 'aplikasi', 'myxl', 'informasi', 'isi', 'pesan', 'gini']"
"['penting', 'untuk', 'punya', 'aplikasi', 'operator', 'untuk', 'menunjang', 'kemudahan', 'cek', 'pulsa', 'kuota', 'masa', 'aktif', 'promo', 'dan seterusnya', 'xl', 'punya', 'my', 'xl', 'untuk', 'itu', 'semua', 'satu', 'hal', 'yang', 'mendasar', 'bagi', 'saya', 'myxl', 'belum', 'punya', 'fitur', 'pengunci', 'pulsa', 'seperti', 'yang', 'dimiliki', 'myaxis', 'yang', 'notabene', 'masih', 'anak', 'dari', 'xl', 'pengunci', 'pulsa', 'penting', 'bagi', 'saya', 'karena', 'dapat', 'menghindari', 'pulsa', 'kita', 'berkurang', 'otomatis', 'tanpa', 'kita', 'minta', 'karena', 'termakan', 'data', 'internet', 'promo', 'memakai', 'pulsa', 'dan', 'hal', 'lainnya', 'semoga', 'myxl', 'segera', 'menyusul', 'ini']","['aplikasi', 'operator', 'menunjang', 'kemudahan', 'cek', 'pulsa', 'kuota', 'aktif', 'promo', 'dan seterusnya', 'xl', 'my', 'xl', 'mendasar', 'myxl', 'fitur', 'pengunci', 'pulsa', 'dimiliki', 'myaxis', 'notabene', 'anak', 'xl', 'pengunci', 'pulsa', 'menghindari', 'pulsa', 'berkurang', 'otomatis', 'termakan', 'data', 'internet', 'promo', 'memakai', 'pulsa', 'semoga', 'myxl', 'menyusul']"
"['setelah', 'di', 'terbaru', 'untuk', 'masuk', 'kembalinya', 'susah', 'terutama', 'untuk', 'anak', 'kost', 'yang', 'tempat', 'kost', 'lantai', 'lantai', 'dan lain lain', 'kita', 'di', 'lantai', 'dasar', 'kehalang', 'beton', 'lantai', 'langsung', 'tidak', 'ada', 'sinyal', 'sama', 'sekali', 'aduuh', 'xl', 'aku', 'dibuat', 'kapok', 'berlangganan', 'bulanan']","['terbaru', 'masuk', 'kembalinya', 'susah', 'anak', 'kost', 'kost', 'lantai', 'lantai', 'dan lain lain', 'lantai', 'dasar', 'kehalang', 'beton', 'lantai', 'langsung', 'tidak', 'sinyal', 'aduuh', 'xl', 'kapok', 'berlangganan', 'bulanan']"
"['sekarang', 'ini', 'jaringan', 'xl', 'luar', 'biasa', 'lambat', 'banget', 'beli', 'paket', 'gb', 'buka', 'sw', 'saja', 'menunggu', 'lama', 'banget', 'kaya', 'pakai', 'gratisan', 'tapi', 'kuota', 'nya', 'tetap', 'boros', 'hari', 'habis', 'tu', 'gb', 'kenapa', 'iya']","['jaringan', 'xl', 'lambat', 'banget', 'beli', 'paket', 'buka', 'sw', 'menunggu', 'banget', 'kaya', 'pakai', 'gratisan', 'kuota', 'nya', 'boros', 'habis', 'tu', 'iya']"
"['hak', 'pengguna', 'hilang', 'jaringan', 'jelek', 'salah', 'siapa', 'ini', 'bukan', 'cuma', 'kota', 'hampir', 'semua', 'kota', 'keluhannya', 'sama', 'jangan', 'yang', 'pasca', 'bayar', 'saja', 'donk', 'kalian', 'tanpa', 'kaum', 'pra', 'bayar', 'bisa', 'apa']","['hak', 'pengguna', 'hilang', 'jaringan', 'jelek', 'salah', 'bukan', 'kota', 'kota', 'keluhannya', 'jangan', 'pasca', 'bayar', 'donk', 'kaum', 'pra', 'bayar']"
"['kenapa', 'xl', 'sekarang', 'jaringannya', 'lelet', 'ini', 'saya', 'kemarin', 'pas', 'tahun', 'baru', 'udh', 'hari', 'tidak ada', 'sinyal', 'udh', 'saya', 'coba', 'segala', 'cara', 'biar', 'dapat', 'sinyal', 'tapi', 'tidak ada', 'hasil', 'tolong', 'iya', 'xl']","['xl', 'jaringannya', 'lelet', 'kemarin', 'pas', 'udh', 'tidak ada', 'sinyal', 'udh', 'coba', 'biar', 'sinyal', 'tidak ada', 'hasil', 'tolong', 'iya', 'xl']"
"['myxl', 'sekarang', 'sudah', 'keren', 'ada', 'pengaturan', 'dari', 'pemotongan', 'pulsa', 'karena', 'data', 'dan', 'sms', 'berbayar', 'penggantian', 'kartu', 'hangus', 'juga', 'lewat', 'app', 'walaupun', 'belum', 'coba', 'sih', 'tapi', 'sesudah', 'all', 'keren', 'ditunggu', 'inovasi', 'barunya', 'lagi', 'iya']","['myxl', 'keren', 'pengaturan', 'pemotongan', 'pulsa', 'data', 'sms', 'berbayar', 'penggantian', 'kartu', 'hangus', 'app', 'coba', 'sih', 'all', 'keren', 'ditunggu', 'inovasi', 'barunya', 'iya']"
"['saya', 'tambah', 'bintang', 'untuk', 'saat', 'ini', 'pelayanan', 'sinyal', 'dan', 'keamanan', 'sudah', 'cukup', 'baik', 'tetapi', 'bisa', 'tidak', 'iya', 'kuota', 'utama', 'itu', 'jangan', 'ada', 'kuota', 'malamnya', 'sebab', 'tidak', 'terpakai', 'kalau', 'malam', 'yang', 'ada', 'ngantuk']","['bintang', 'pelayanan', 'sinyal', 'keamanan', 'tidak', 'iya', 'kuota', 'utama', 'jangan', 'kuota', 'malamnya', 'tidak', 'terpakai', 'malam', 'ngantuk']"
"['makin', 'gk', 'jelas', 'pembagian', 'kuota', 'nya', 'saya', 'padahal', 'ada', 'kuota', 'unlimited', 'akses', 'youtube', 'eh', 'bahkan', 'ke', 'sedot', 'kuota', 'utama', 'saya', 'pas', 'lagi', 'streaming', 'youtube', 'terus', 'fungsi', 'kuota', 'akses', 'unlimited', 'youtube', 'nya', 'apa', 'kalau', 'kuota', 'utama', 'nya', 'juga', 'ke', 'sedot']","['gk', 'pembagian', 'kuota', 'nya', 'kuota', 'unlimited', 'akses', 'youtube', 'eh', 'sedot', 'kuota', 'utama', 'pas', 'streaming', 'youtube', 'fungsi', 'kuota', 'akses', 'unlimited', 'youtube', 'nya', 'kuota', 'utama', 'nya', 'sedot']"
"['jaringan', 'ga', 'stabil', 'tiap', 'hari', 'jumat', 'sampai', 'hari', 'minggu', 'jaringan', 'muncul', 'cuman', 'jam', 'terhambat', 'semua', 'pekerjaan', 'xl', 'kalau', 'mau', 'bersaing', 'dengan', 'operator', 'lain', 'iya', 'jaringan', 'harus', 'diperbaiki', 'dulu', 'bukan', 'fitur', 'aplikasi', 'my', 'xl', 'nya']","['jaringan', 'ga', 'stabil', 'jumat', 'minggu', 'jaringan', 'muncul', 'cuman', 'jam', 'terhambat', 'pekerjaan', 'xl', 'bersaing', 'operator', 'iya', 'jaringan', 'diperbaiki', 'bukan', 'fitur', 'aplikasi', 'my', 'xl', 'nya']"
"['kesel', 'banget', 'saya', 'sama', 'xl', 'kalau', 'saya', 'beli', 'paketan', 'yang', 'semingguan', 'sinyal', 'internet', 'lancar', 'giliran', 'saya', 'beli', 'yang', 'giga', 'sinyal', 'kaya', 'kentut', 'mubazir', 'sudah', 'bikin', 'laporan', 'sampai', 'ga', 'ada', 'perubahan', 'kalau', 'ada', 'bintang', 'minus', 'bakal', 'saya', 'kasih', 'tu', 'bintang']","['kesel', 'banget', 'xl', 'beli', 'paketan', 'semingguan', 'sinyal', 'internet', 'lancar', 'giliran', 'beli', 'giga', 'sinyal', 'kaya', 'kentut', 'mubazir', 'bikin', 'laporan', 'ga', 'perubahan', 'bintang', 'minus', 'kasih', 'tu', 'bintang']"
"['gak', 'berguna', 'asal', 'hujan', 'jaringan', 'untuk', 'beberapa', 'hari', 'kedepan', 'selalu', 'terganggu', 'jujur', 'beda', 'benar', 'sama', 'telkomsel', 'telkomsel', 'walaupun', 'cuaca', 'hujan', 'paling', 'lama', 'gangguan', 'sinyal', 'hanya', 'beberapa', 'jam', 'paling', 'lama', 'jika', 'xl', 'sampai', 'beberapa', 'hari', 'mau', 'transfer', 'dan', 'lainnya', 'susah', 'benar', 'internet', 'gak', 'coba', 'lagi', 'pakai', 'xl', 'menyesal', 'saya', 'pakai', 'xl']","['gak', 'berguna', 'hujan', 'jaringan', 'kedepan', 'terganggu', 'jujur', 'beda', 'telkomsel', 'telkomsel', 'cuaca', 'hujan', 'gangguan', 'sinyal', 'jam', 'xl', 'transfer', 'susah', 'internet', 'gak', 'coba', 'pakai', 'xl', 'menyesal', 'pakai', 'xl']"
"['mohon', 'maaf', 'sebelumnya', 'ini', 'saya', 'beli', 'voucer', 'dan', 'dapat', 'bonus', 'kuota', 'gb', 'tiktok', 'youtube', 'ataupun', 'instagram', 'tetapi', 'waktu', 'saya', 'pilih', 'tiktok', 'instagram', 'kenapa', 'error', 'melulu', 'sedangkan', 'waktu', 'milih', 'yt', 'bahkan', 'lancar', 'jaya', 'apakah', 'ini', 'teknik', 'pemasaran']","['mohon', 'maaf', 'beli', 'voucer', 'bonus', 'kuota', 'tiktok', 'youtube', 'instagram', 'pilih', 'tiktok', 'instagram', 'error', 'melulu', 'milih', 'yt', 'lancar', 'jaya', 'teknik', 'pemasaran']"
"['ini', 'kenapa', 'iya', 'padahal', 'baru', 'terbaru', 'tapi', 'minggu', 'kemudian', 'minta', 'terbaru', 'lagi', 'kalau', 'engga', 'terbaru', 'engg', 'bisa', 'dipakai', 'aplikasi', 'nya', 'terima kasih', 'by', 'kidor']","['iya', 'terbaru', 'minggu', 'terbaru', 'engga', 'terbaru', 'engg', 'dipakai', 'aplikasi', 'nya', 'terima kasih', 'by', 'kidor']"
"['aplikasi', 'terus', 'terbaru', 'sinyal', 'makin', 'lelet', 'saya', 'pengguna', 'xl', 'dari', 'tahun', 'dan', 'sejak', 'xl', 'lebih', 'mementingkan', 'terbaru', 'aplikasi', 'dan', 'paket', 'data', 'sedangkan', 'jaringan', 'bukan', 'nya', 'makin', 'kencang', 'bahkan', 'makin', 'lelet', 'bahkan', 'sekarang', 'jika', 'di', 'bandingkan', 'dengan', 'smarfren', 'lebih', 'kencang', 'smarfren', 'di', 'bandingkan', 'xl', 'yang', 'paket', 'kuota', 'semakin', 'mahal', 'tapi', 'sinyal', 'semakin', 'turun', 'jujur', 'saya', 'kecewa', 'saya', 'jadi', 'tindak', 'nyaman', 'main', 'game', 'menggunakan', 'kartu', 'xl', 'jika', 'terus', 'seperti', 'ini', 'saya', 'akan', 'berhenti', 'berlangganan']","['aplikasi', 'terbaru', 'sinyal', 'lelet', 'pengguna', 'xl', 'xl', 'mementingkan', 'terbaru', 'aplikasi', 'paket', 'data', 'jaringan', 'bukan', 'nya', 'kencang', 'lelet', 'bandingkan', 'smarfren', 'kencang', 'smarfren', 'bandingkan', 'xl', 'paket', 'kuota', 'mahal', 'sinyal', 'turun', 'jujur', 'kecewa', 'tindak', 'nyaman', 'main', 'game', 'kartu', 'xl', 'berhenti', 'berlangganan']"
"['paket', 'yang', 'ditawarkan', 'banyak', 'jebakannya', 'hati', 'hati', 'kalau', 'ada', 'penawaran', 'paket', 'murah', 'hati', 'hati', 'cukup', 'beli', 'kali', 'saja', 'soalnya', 'terakumulasi', 'maksimal', 'gb']","['paket', 'ditawarkan', 'jebakannya', 'hati', 'hati', 'penawaran', 'paket', 'murah', 'hati', 'hati', 'beli', 'kali', 'terakumulasi', 'maksimal']"
"['ketika', 'membeli', 'paket', 'yang', 'sama', 'untuk', 'memperpanjang', 'kenapa', 'sisa', 'paket', 'yang', 'terdahulu', 'dihabiskan', 'dulu', 'baru', 'kuota', 'yang', 'baru', 'ini', 'aplikasi', 'myxl', 'yang', 'agak', 'error', 'atau', 'gmn', 'iya', 'ada', 'yang', 'bisa', 'bantu', 'jelaskan']","['membeli', 'paket', 'memperpanjang', 'sisa', 'paket', 'dihabiskan', 'kuota', 'aplikasi', 'myxl', 'error', 'gmn', 'iya', 'bantu']"
"['hallo', 'kakak', 'saya', 'telah', 'melakukan', 'isi', 'ulang', 'pulsa', 'dan', 'membeli', 'paket', 'gb', 'hari', 'di', 'aplikasi', 'ini', 'kenapa', 'kuota', 'saya', 'tidak', 'dapat', 'di', 'gunakan']","['hallo', 'kakak', 'isi', 'ulang', 'pulsa', 'membeli', 'paket', 'aplikasi', 'kuota', 'tidak']"
"['ini', 'xl', 'lagi', 'kenapa', 'iya', 'saya', 'mau', 'transfer', 'pulsa', 'paketan', 'ke', 'anak', 'saya', 'di', 'jakarta', 'bahkan', 'error', 'terus', 'padahal', 'masa', 'aktif', 'masih', 'lama', 'mohon', 'di', 'perbaiki', 'secepatnya']","['xl', 'iya', 'transfer', 'pulsa', 'paketan', 'anak', 'jakarta', 'error', 'aktif', 'mohon', 'perbaiki', 'secepatnya']"
"['pelayanan', 'buruk', 'langsung', 'pesan', 'juga', 'tidak', 'dapat', 'memberikan', 'solusi', 'terkait', 'masalah', 'yang', 'dihadapi', 'oleh', 'konsumen', 'saya', 'tidak', 'bisa', 'aktivasi', 'paket', 'dan', 'disuruh', 'registrasi', 'ulang', 'tetapi', 'saya', 'selalu', 'gagal', 'dalam', 'melakukan', 'registrasi', 'ulang', 'memang', 'operator', 'sampah', 'lama', 'lama', 'pindah', 'juga', 'saya', 'ke', 'operator', 'lain']","['pelayanan', 'buruk', 'langsung', 'pesan', 'tidak', 'solusi', 'terkait', 'dihadapi', 'konsumen', 'tidak', 'aktivasi', 'paket', 'disuruh', 'registrasi', 'ulang', 'gagal', 'registrasi', 'ulang', 'operator', 'sampah', 'pindah', 'operator']"
"['untuk', 'aplikasi', 'sangat', 'puas', 'karena', 'sering', 'memberi', 'diskon', 'kuota', 'sehingga', 'pengeluaran', 'jadi', 'lebih', 'hemat', 'untuk', 'sinyal', 'cukup', 'tahu', 'saja', 'kadang', 'bikin', 'emosi']","['aplikasi', 'puas', 'diskon', 'kuota', 'pengeluaran', 'hemat', 'sinyal', 'kadang', 'bikin', 'emosi']"
"['xl', 'ayo', 'lah', 'sinyal', 'ku', 'ini', 'kenapa', 'lagi', 'capek', 'lah', 'aku', 'nii', 'tiap', 'mau', 'main', 'game', 'lag', 'melulu', 'kirim', 'seluler', 'ku', 'ternyata', 'jaringan', 'kirim', 'game', 'nya', 'ternyata', 'jaringannya', 'uda', 'terus', 'jadi', 'doang', 'terlanjur', 'ganti', 'kartu', 'lain', 'ini', 'iya', 'ku', 'mohon', 'tolong', 'iya', 'iya', 'beneran', 'ini', 'lah', 'sumpah', 'gk', 'bohong', 'sudah', 'hnan', 'aku', 'pakai', 'xl', 'ini', 'dulu', 'gk', 'gini', 'ayo', 'lah']","['xl', 'ayo', 'sinyal', 'ku', 'capek', 'nii', 'main', 'game', 'lag', 'melulu', 'kirim', 'seluler', 'ku', 'jaringan', 'kirim', 'game', 'nya', 'jaringannya', 'uda', 'doang', 'terlanjur', 'ganti', 'kartu', 'iya', 'ku', 'mohon', 'tolong', 'iya', 'iya', 'beneran', 'sumpah', 'gk', 'bohong', 'hnan', 'pakai', 'xl', 'gk', 'gini', 'ayo']"
"['uh', 'halo', 'kak', 'saya', 'ingin', 'mempertanyakan', 'sesuatu', 'saya', 'memiliki', 'utang', 'dan', 'saya', 'membeli', 'pulsa', 'tetapi', 'pulsa', 'saya', 'tidak', 'terpotong', 'biasa', 'nya', 'terpotong', 'karena', 'tagihan', 'pulsa', 'ini', 'tidak', 'apakah', 'ada', 'kesalahan', 'saya', 'cek', 'penggunaan', 'pinjaman', 'pulsa', 'masih', 'ada', 'tagihan', 'nya']","['uh', 'halo', 'kak', 'memiliki', 'utang', 'membeli', 'pulsa', 'pulsa', 'tidak', 'terpotong', 'nya', 'terpotong', 'tagihan', 'pulsa', 'tidak', 'kesalahan', 'cek', 'penggunaan', 'pinjaman', 'pulsa', 'tagihan', 'nya']"
"['aplikasi', 'keluar', 'sendiri', 'melulu', 'ga', 'ada', 'respawn', 'melulu', 'tidak', 'jelas', 'mau', 'beli', 'paket', 'lewat', 'aplikasi', 'bahkan', 'tidak bisa', 'no', 'respawn', 'terus', 'ujung', 'ujung', 'nya', 'sedot', 'pulsa', 'paket', 'tidak', 'ke', 'beli', 'pulsa', 'habis']","['aplikasi', 'melulu', 'ga', 'respawn', 'melulu', 'tidak', 'beli', 'paket', 'aplikasi', 'tidak bisa', 'no', 'respawn', 'ujung', 'ujung', 'nya', 'sedot', 'pulsa', 'paket', 'tidak', 'beli', 'pulsa', 'habis']"
"['xl', 'makin', 'lama', 'bukan', 'nya', 'makin', 'bagus', 'bahkan', 'makin', 'buruk', 'gk', 'sesuai', 'sama', 'slogan', 'tolong', 'lah', 'dengar', 'kami', 'sebagai', 'pemakai', 'xl', 'masa', 'kalah', 'saing', 'sama', 'tsel', 'ini', 'kalau', 'bukan', 'karena', 'di', 'kantor', 'cuma', 'bisa', 'jaringan', 'xl', 'udh', 'saya', 'buang', 'ini', 'kartu', 'xl']","['xl', 'bukan', 'nya', 'bagus', 'buruk', 'gk', 'sesuai', 'slogan', 'tolong', 'dengar', 'pemakai', 'xl', 'kalah', 'saing', 'tsel', 'bukan', 'kantor', 'jaringan', 'xl', 'udh', 'buang', 'kartu', 'xl']"
"['langsung', 'pesan', 'tidak', 'guna', 'kaya', 'bicara', 'sama', 'robot', 'isi', 'paketan', 'dari', 'siang', 'belum', 'juga', 'masuk', 'pelayanan', 'buruk', 'sinyal', 'juga', 'parah', 'kecewa']","['langsung', 'pesan', 'tidak', 'kaya', 'bicara', 'robot', 'isi', 'paketan', 'siang', 'masuk', 'pelayanan', 'buruk', 'sinyal', 'parah', 'kecewa']"
